session,search,position,product
258cf77dc914a145/11,1,2,3086
258cf77dc914a145/11,1,3,3085
258cf77dc914a145/11,1,4,3088
258cf77dc914a145/11,1,5,3014
258cf77dc914a145/11,1,6,3096
258cf77dc914a145/11,1,7,3051
258cf77dc914a145/11,1,8,3030
258cf77dc914a145/11,1,9,3174
258cf77dc914a145/11,1,10,3175
258cf77dc914a145/11,1,11,3166
258cf77dc914a145/11,1,12,3126
258cf77dc914a145/11,1,13,3117
258cf77dc914a145/11,1,14,3141
258cf77dc914a145/11,1,15,3017
258cf77dc914a145/11,1,16,3270
258cf77dc914a145/11,1,17,3032
258cf77dc914a145/11,1,18,3110
258cf77dc914a145/13,1,1,3087
258cf77dc914a145/13,1,2,3086
258cf77dc914a145/13,1,3,3085
258cf77dc914a145/13,1,4,3088
258cf77dc914a145/13,1,5,3014
258cf77dc914a145/13,1,6,3096
258cf77dc914a145/13,1,7,3051
258cf77dc914a145/13,1,8,3175
258cf77dc914a145/13,1,9,3174
258cf77dc914a145/13,1,10,3166
258cf77dc914a145/13,1,11,3126
258cf77dc914a145/13,1,12,3117
258cf77dc914a145/13,1,13,3141
258cf77dc914a145/13,1,14,3017
258cf77dc914a145/13,1,15,3270
258cf77dc914a145/13,1,16,3032
258cf77dc914a145/13,1,17,3102
258cf77dc914a145/14,1,1,3055
258cf77dc914a145/14,1,2,3044
258cf77dc914a145/14,1,3,3087
258cf77dc914a145/14,1,4,3085
258cf77dc914a145/14,1,5,3051
258cf77dc914a145/14,1,6,3088
258cf77dc914a145/14,1,7,3126
258cf77dc914a145/14,1,8,3086
258cf77dc914a145/14,1,9,3046
258cf77dc914a145/14,1,10,3017
258cf77dc914a145/14,1,11,3270
258cf77dc914a145/14,1,12,3096
258cf77dc914a145/14,1,13,3141
258cf77dc914a145/14,1,14,3008
258cf77dc914a145/14,1,15,3093
258cf77dc914a145/14,1,16,3204
258cf77dc914a145/14,1,17,3232
258cf77dc914a145/14,1,18,2986
258cf77dc914a145/14,1,19,3216
258cf77dc914a145/16,1,1,3044
258cf77dc914a145/16,1,2,3087
258cf77dc914a145/16,1,3,3085
258cf77dc914a145/16,1,4,3088
258cf77dc914a145/16,1,5,3055
258cf77dc914a145/16,1,6,3086
258cf77dc914a145/16,1,7,3051
258cf77dc914a145/16,1,8,3046
258cf77dc914a145/16,1,9,3096
258cf77dc914a145/16,1,10,3141
258cf77dc914a145/16,1,11,3093
258cf77dc914a145/16,1,12,3204
258cf77dc914a145/16,1,13,2986
258cf77dc914a145/16,1,14,3216
258cf77dc914a145/16,1,15,3175
258cf77dc914a145/16,1,16,3100
258cf77dc914a145/17,1,1,3044
258cf77dc914a145/17,1,2,3087
258cf77dc914a145/17,1,3,3085
258cf77dc914a145/17,1,4,3088
258cf77dc914a145/17,1,5,3055
258cf77dc914a145/17,1,6,3086
258cf77dc914a145/17,1,7,3051
258cf77dc914a145/17,1,8,3046
258cf77dc914a145/17,1,9,3096
258cf77dc914a145/17,1,10,3141
258cf77dc914a145/17,1,11,3093
258cf77dc914a145/17,1,12,3204
258cf77dc914a145/17,1,13,2986
258cf77dc914a145/17,1,14,3216
258cf77dc914a145/17,1,15,3175
258cf77dc914a145/17,1,16,3100
258cf77dc914a145/18,1,1,3044
258cf77dc914a145/18,1,2,3087
258cf77dc914a145/18,1,3,3085
258cf77dc914a145/18,1,4,3088
258cf77dc914a145/18,1,5,3055
258cf77dc914a145/18,1,6,3086
258cf77dc914a145/18,1,7,3051
258cf77dc914a145/18,1,8,3046
258cf77dc914a145/18,1,9,3096
258cf77dc914a145/18,1,10,3141
258cf77dc914a145/18,1,11,3093
258cf77dc914a145/18,1,12,3204
258cf77dc914a145/18,1,13,2986
258cf77dc914a145/18,1,14,3216
258cf77dc914a145/18,1,15,3175
258cf77dc914a145/18,1,16,3100
258cf77dc914a145/19,1,1,3044
258cf77dc914a145/19,1,2,3085
258cf77dc914a145/19,1,3,3087
258cf77dc914a145/19,1,4,3088
258cf77dc914a145/19,1,5,3055
258cf77dc914a145/19,1,6,3086
258cf77dc914a145/19,1,7,3046
258cf77dc914a145/19,1,8,3051
258cf77dc914a145/19,1,9,3096
258cf77dc914a145/19,1,10,3141
258cf77dc914a145/19,1,11,3093
258cf77dc914a145/19,1,12,3204
258cf77dc914a145/19,1,13,2986
258cf77dc914a145/19,1,14,3100
258cf77dc914a145/19,1,15,3216
258cf77dc914a145/19,1,16,3175
258cf77dc914a145/20,1,1,3087
258cf77dc914a145/20,1,2,3085
258cf77dc914a145/20,1,3,3088
258cf77dc914a145/20,1,4,3086
258cf77dc914a145/20,1,5,3014
258cf77dc914a145/20,1,6,3096
258cf77dc914a145/20,1,7,3051
258cf77dc914a145/20,1,8,3030
258cf77dc914a145/20,1,9,3174
258cf77dc914a145/20,1,10,3166
258cf77dc914a145/20,1,11,3126
258cf77dc914a145/20,1,12,3153
258cf77dc914a145/20,1,13,3117
258cf77dc914a145/20,1,14,3124
258cf77dc914a145/20,1,15,3216
258cf77dc914a145/20,1,16,3175
258cf77dc914a145/20,1,17,3270
258cf77dc914a145/20,1,18,3032
258cf77dc914a145/21,1,1,3150
258cf77dc914a145/21,1,2,3004
258cf77dc914a145/21,1,3,3270
258cf77dc914a145/21,1,4,3100
258cf77dc914a145/21,1,5,3008
258cf77dc914a145/21,1,6,3092
258cf77dc914a145/21,1,7,3110
258cf77dc914a145/21,1,8,3028
258cf77dc914a145/21,1,9,3093
258cf77dc914a145/21,1,10,3204
258cf77dc914a145/21,1,11,2986
258cf77dc914a145/21,1,12,3007
258cf77dc914a145/21,1,13,2992
258cf77dc914a145/21,1,14,3110
258cf77dc914a145/21,1,15,3004
258cf77dc914a145/21,1,16,3270
258cf77dc914a145/21,1,17,3032
01a9743f73cd1a00/1,1,1,3014
01a9743f73cd1a00/1,1,2,3100
01a9743f73cd1a00/1,1,3,3145
01a9743f73cd1a00/1,1,4,3034
01a9743f73cd1a00/1,1,5,3003
01a9743f73cd1a00/1,1,6,3194
01a9743f73cd1a00/1,1,7,3015
01a9743f73cd1a00/1,1,8,3002
01a9743f73cd1a00/1,1,9,3117
01a9743f73cd1a00/1,1,10,3193
01a9743f73cd1a00/1,1,11,3124
01a9743f73cd1a00/1,1,12,3147
01a9743f73cd1a00/1,1,13,3001
01a9743f73cd1a00/1,1,14,3116
01a9743f73cd1a00/1,1,15,3195
01a9743f73cd1a00/1,1,16,3146
01a9743f73cd1a00/1,1,17,3016
65732afe73d3e9b5/5,1,1,3054
65732afe73d3e9b5/5,1,2,3039
65732afe73d3e9b5/5,1,3,3055
65732afe73d3e9b5/5,1,4,3100
65732afe73d3e9b5/5,1,5,3101
65732afe73d3e9b5/5,1,6,3102
65732afe73d3e9b5/5,1,7,3012
65732afe73d3e9b5/5,1,8,2986
65732afe73d3e9b5/5,1,9,3103
65732afe73d3e9b5/5,1,10,3104
65732afe73d3e9b5/5,1,11,3012
65732afe73d3e9b5/5,1,12,3013
65732afe73d3e9b5/7,1,1,3014
65732afe73d3e9b5/7,1,2,3055
65732afe73d3e9b5/7,1,3,3302
65732afe73d3e9b5/7,1,4,3152
65732afe73d3e9b5/7,1,5,3231
65732afe73d3e9b5/7,1,6,3177
65732afe73d3e9b5/7,1,7,2986
65732afe73d3e9b5/7,1,8,3012
65732afe73d3e9b5/7,1,9,2992
65732afe73d3e9b5/7,1,10,3101
65732afe73d3e9b5/8,1,1,3014
65732afe73d3e9b5/8,1,2,2986
65732afe73d3e9b5/8,1,3,3109
65732afe73d3e9b5/8,1,4,3156
65732afe73d3e9b5/8,1,5,3175
65732afe73d3e9b5/8,1,6,3012
65732afe73d3e9b5/8,1,7,2992
65732afe73d3e9b5/8,1,8,3101
65732afe73d3e9b5/8,1,9,3174
bf93b82914851bea/1,1,1,3506
bf93b82914851bea/1,1,2,3565
bf93b82914851bea/1,1,3,4334
bf93b82914851bea/1,1,4,3342
bf93b82914851bea/1,1,5,2739
bf93b82914851bea/1,1,6,3520
bf93b82914851bea/1,1,7,3843
bf93b82914851bea/1,1,8,4335
bf93b82914851bea/1,1,9,4336
bf93b82914851bea/1,1,10,4337
46f9df7b3bb088e5/1,1,1,3110
46f9df7b3bb088e5/1,1,2,3127
46f9df7b3bb088e5/1,1,3,3092
46f9df7b3bb088e5/1,1,4,3150
46f9df7b3bb088e5/1,1,5,3151
46f9df7b3bb088e5/1,1,6,3152
46f9df7b3bb088e5/1,1,7,3102
46f9df7b3bb088e5/1,1,8,3153
46f9df7b3bb088e5/1,1,9,3154
46f9df7b3bb088e5/1,1,10,3155
46f9df7b3bb088e5/1,1,11,3156
46f9df7b3bb088e5/1,1,12,2982
46f9df7b3bb088e5/1,1,13,3130
46f9df7b3bb088e5/1,1,14,3082
46f9df7b3bb088e5/1,1,15,3157
9ae132e5e59e6570/3,1,1,3126
9ae132e5e59e6570/3,1,2,3018
9ae132e5e59e6570/3,1,3,3020
9ae132e5e59e6570/3,1,4,3052
9ae132e5e59e6570/3,1,5,3040
9ae132e5e59e6570/3,1,6,3068
9ae132e5e59e6570/3,1,7,3172
9ae132e5e59e6570/3,1,8,3355
0886658396b14578/1,1,1,3506
0886658396b14578/1,1,2,3565
0886658396b14578/1,1,3,4334
0886658396b14578/1,1,4,3342
0886658396b14578/1,1,5,2739
0886658396b14578/1,1,6,3520
0886658396b14578/1,1,7,3843
0886658396b14578/1,1,8,4335
0886658396b14578/1,1,9,4336
0886658396b14578/1,1,10,4337
802a5a611f8ea247/1,1,1,3506
802a5a611f8ea247/1,1,2,3565
802a5a611f8ea247/1,1,3,4334
802a5a611f8ea247/1,1,4,3342
802a5a611f8ea247/1,1,5,2739
802a5a611f8ea247/1,1,6,3520
802a5a611f8ea247/1,1,7,3843
802a5a611f8ea247/1,1,8,4335
802a5a611f8ea247/1,1,9,4336
802a5a611f8ea247/1,1,10,4337
b80eb876c9c99429/1,1,1,392
b80eb876c9c99429/1,1,2,154
b80eb876c9c99429/1,1,3,301
b80eb876c9c99429/1,1,4,587
b80eb876c9c99429/1,1,5,344
b80eb876c9c99429/1,1,6,1216
b80eb876c9c99429/1,1,7,171
b80eb876c9c99429/1,1,8,1437
fdbab24c1418afa0/1,1,1,3506
fdbab24c1418afa0/1,1,2,3565
fdbab24c1418afa0/1,1,3,4334
fdbab24c1418afa0/1,1,4,3342
fdbab24c1418afa0/1,1,5,2739
fdbab24c1418afa0/1,1,6,3520
fdbab24c1418afa0/1,1,7,3843
fdbab24c1418afa0/1,1,8,4335
fdbab24c1418afa0/1,1,9,4336
fdbab24c1418afa0/1,1,10,4337
1dbaa1c867b585f8/1,1,1,3201
1dbaa1c867b585f8/1,1,2,3047
1dbaa1c867b585f8/1,1,3,3055
1dbaa1c867b585f8/1,1,4,3100
1dbaa1c867b585f8/1,1,5,3101
1dbaa1c867b585f8/1,1,6,3153
1dbaa1c867b585f8/1,1,7,3012
1dbaa1c867b585f8/1,1,8,2986
1dbaa1c867b585f8/1,1,9,3104
1dbaa1c867b585f8/1,1,10,3174
1dbaa1c867b585f8/1,1,11,2977
1dbaa1c867b585f8/1,1,12,2995
1dbaa1c867b585f8/1,1,13,2996
1dbaa1c867b585f8/1,1,14,2997
1dbaa1c867b585f8/1,1,15,2998
1dbaa1c867b585f8/1,1,16,2999
1dbaa1c867b585f8/1,1,17,3000
b7684a32063d0441/1,1,1,3277
b7684a32063d0441/1,1,2,3065
b7684a32063d0441/1,1,3,3068
b7684a32063d0441/1,1,4,3010
b7684a32063d0441/1,1,5,3339
b7684a32063d0441/1,1,6,3152
b7684a32063d0441/1,1,7,3168
b7684a32063d0441/1,1,8,3066
b7684a32063d0441/1,1,9,3122
b7684a32063d0441/1,1,10,3231
b7684a32063d0441/1,1,11,3285
b7684a32063d0441/1,1,12,3101
b7684a32063d0441/1,1,13,3184
b7684a32063d0441/1,1,14,3071
b7684a32063d0441/1,1,15,3064
b7684a32063d0441/1,1,16,2983
b7684a32063d0441/1,1,17,3036
b7684a32063d0441/2,1,1,3070
b7684a32063d0441/2,1,2,2994
b7684a32063d0441/2,1,3,3159
b7684a32063d0441/2,1,4,3047
b7684a32063d0441/2,1,5,3160
b7684a32063d0441/2,1,6,3298
b7684a32063d0441/2,1,7,3045
b7684a32063d0441/2,1,8,3155
b7684a32063d0441/2,1,9,3041
b7684a32063d0441/2,1,10,3071
b7684a32063d0441/2,1,11,3010
b7684a32063d0441/2,1,12,3158
b7684a32063d0441/2,1,13,3064
b7684a32063d0441/2,1,14,3074
b7684a32063d0441/2,1,15,3012
b7684a32063d0441/2,1,16,3136
b7684a32063d0441/2,1,17,3339
b7684a32063d0441/2,1,18,3052
b7684a32063d0441/2,1,19,3189
9791ab2bac84a2d3/1,1,1,3100
9791ab2bac84a2d3/1,1,2,3119
9791ab2bac84a2d3/1,1,3,3231
9791ab2bac84a2d3/1,1,4,2994
9791ab2bac84a2d3/1,1,5,2992
9791ab2bac84a2d3/1,1,6,3012
9791ab2bac84a2d3/1,1,7,3310
9791ab2bac84a2d3/1,1,8,3082
9791ab2bac84a2d3/1,1,9,2992
9791ab2bac84a2d3/1,1,10,3174
9791ab2bac84a2d3/1,1,11,3093
9791ab2bac84a2d3/1,1,12,3038
9791ab2bac84a2d3/1,1,13,3027
9791ab2bac84a2d3/1,1,14,3204
9791ab2bac84a2d3/1,1,15,2986
9791ab2bac84a2d3/1,1,16,3265
9791ab2bac84a2d3/1,1,17,3273
9791ab2bac84a2d3/1,1,18,3153
9791ab2bac84a2d3/1,1,19,3092
9791ab2bac84a2d3/1,1,20,3264
9791ab2bac84a2d3/1,1,21,3275
9791ab2bac84a2d3/1,1,22,3048
9791ab2bac84a2d3/1,1,23,3274
2040556fe0753be1/7,1,1,3044
2040556fe0753be1/7,1,2,3034
2040556fe0753be1/7,1,3,3146
2040556fe0753be1/7,1,4,3035
2040556fe0753be1/7,1,5,3036
2040556fe0753be1/7,1,6,3037
2040556fe0753be1/7,1,7,3212
2040556fe0753be1/7,1,8,3200
2040556fe0753be1/7,1,9,3237
2040556fe0753be1/7,1,10,3242
2040556fe0753be1/7,1,11,3103
2040556fe0753be1/7,1,12,3022
2040556fe0753be1/7,1,13,3108
2040556fe0753be1/7,1,14,3071
2040556fe0753be1/7,1,15,3096
2040556fe0753be1/7,1,16,2999
2040556fe0753be1/7,1,17,3000
2040556fe0753be1/8,1,1,3014
2040556fe0753be1/8,1,2,3055
2040556fe0753be1/8,1,3,3302
2040556fe0753be1/8,1,4,3152
2040556fe0753be1/8,1,5,3231
2040556fe0753be1/8,1,6,3177
2040556fe0753be1/8,1,7,2986
2040556fe0753be1/8,1,8,3012
2040556fe0753be1/8,1,9,2992
2040556fe0753be1/8,1,10,3101
2040556fe0753be1/8,1,11,3051
2040556fe0753be1/8,1,12,3117
2040556fe0753be1/8,1,13,3245
2040556fe0753be1/8,1,14,3048
2040556fe0753be1/8,1,15,3214
2040556fe0753be1/8,1,16,3213
a9b6b21ecc291c5e/7,1,1,143
a9b6b21ecc291c5e/7,1,2,504
a9b6b21ecc291c5e/7,1,3,2093
a9b6b21ecc291c5e/7,1,4,1069
a9b6b21ecc291c5e/7,1,5,2243
a9b6b21ecc291c5e/7,1,6,2147
688dfe35f8bb8501/2,1,1,3005
688dfe35f8bb8501/2,1,2,3231
688dfe35f8bb8501/2,1,3,3117
688dfe35f8bb8501/2,1,4,3173
688dfe35f8bb8501/2,1,5,3101
688dfe35f8bb8501/2,1,6,3156
688dfe35f8bb8501/2,1,7,3012
688dfe35f8bb8501/2,1,8,2992
688dfe35f8bb8501/2,1,9,2986
688dfe35f8bb8501/2,1,10,3174
edd1539aa0297b2b/12,1,1,3003
edd1539aa0297b2b/12,1,2,3004
edd1539aa0297b2b/12,1,3,3005
edd1539aa0297b2b/12,1,4,3006
edd1539aa0297b2b/12,1,5,3007
edd1539aa0297b2b/12,1,6,2986
edd1539aa0297b2b/12,1,7,3009
edd1539aa0297b2b/12,1,8,3010
edd1539aa0297b2b/12,1,9,3011
edd1539aa0297b2b/12,1,10,3012
edd1539aa0297b2b/12,1,11,3156
edd1539aa0297b2b/12,1,12,2982
edd1539aa0297b2b/12,1,13,3130
edd1539aa0297b2b/12,1,14,3082
edd1539aa0297b2b/12,1,15,3157
baa25cc38efdb17e/1,1,1,3044
baa25cc38efdb17e/1,1,2,3085
baa25cc38efdb17e/1,1,3,3096
baa25cc38efdb17e/1,1,4,3030
baa25cc38efdb17e/1,1,5,3166
baa25cc38efdb17e/1,1,6,3068
baa25cc38efdb17e/1,1,7,3066
baa25cc38efdb17e/1,1,8,3017
baa25cc38efdb17e/1,1,9,3067
baa25cc38efdb17e/1,1,10,3056
baa25cc38efdb17e/1,1,11,3023
baa25cc38efdb17e/1,1,12,3047
baa25cc38efdb17e/1,1,13,3231
baa25cc38efdb17e/1,1,14,3065
baa25cc38efdb17e/1,1,15,3137
baa25cc38efdb17e/1,1,16,3159
e2c8b742d22fed49/1,1,1,3067
e2c8b742d22fed49/1,1,2,3152
e2c8b742d22fed49/1,1,3,3158
e2c8b742d22fed49/1,1,4,3334
e2c8b742d22fed49/1,1,5,3141
e2c8b742d22fed49/1,1,6,3065
e2c8b742d22fed49/1,1,7,3119
e2c8b742d22fed49/1,1,8,3101
e2c8b742d22fed49/1,1,9,3070
e2c8b742d22fed49/1,1,10,3010
e2c8b742d22fed49/1,1,11,3159
e2c8b742d22fed49/1,1,12,3122
e2c8b742d22fed49/1,1,13,3179
e2c8b742d22fed49/1,1,14,3012
e2c8b742d22fed49/2,1,1,3014
e2c8b742d22fed49/2,1,2,3014
e2c8b742d22fed49/2,1,3,3014
e2c8b742d22fed49/2,1,4,3014
e2c8b742d22fed49/2,1,5,3014
e2c8b742d22fed49/2,1,6,3015
e2c8b742d22fed49/2,1,7,3015
e2c8b742d22fed49/2,1,8,3016
f507bef5ad746899/1,1,1,3506
f507bef5ad746899/1,1,2,3565
f507bef5ad746899/1,1,3,4334
f507bef5ad746899/1,1,4,3342
f507bef5ad746899/1,1,5,2739
f507bef5ad746899/1,1,6,3520
f507bef5ad746899/1,1,7,3843
f507bef5ad746899/1,1,8,4335
f507bef5ad746899/1,1,9,4336
f507bef5ad746899/1,1,10,4337
cf04476093bed59e/3,1,1,143
cf04476093bed59e/3,1,2,504
cf04476093bed59e/3,1,3,2093
cf04476093bed59e/3,1,4,2243
cf04476093bed59e/3,1,5,1069
cf04476093bed59e/3,1,6,2147
9b0493dd01c8178f/1,1,1,707
9b0493dd01c8178f/1,1,2,1293
9b0493dd01c8178f/1,1,3,3396
9b0493dd01c8178f/1,1,4,3406
9b0493dd01c8178f/1,1,5,964
9b0493dd01c8178f/1,1,6,1088
9b0493dd01c8178f/1,1,7,3397
9b0493dd01c8178f/1,1,8,603
9b0493dd01c8178f/1,1,9,3407
9b0493dd01c8178f/1,1,10,427
9b0493dd01c8178f/1,1,11,3408
9b0493dd01c8178f/1,1,12,2756
9b0493dd01c8178f/1,1,13,685
39e1904901e371f7/1,1,1,707
39e1904901e371f7/1,1,2,3396
39e1904901e371f7/1,1,3,1293
39e1904901e371f7/1,1,4,3406
39e1904901e371f7/1,1,5,964
39e1904901e371f7/1,1,6,3407
39e1904901e371f7/1,1,7,603
39e1904901e371f7/1,1,8,3408
39e1904901e371f7/1,1,9,3397
39e1904901e371f7/1,1,10,1088
39e1904901e371f7/1,1,11,427
39e1904901e371f7/1,1,12,2756
39e1904901e371f7/1,1,13,685
39e1904901e371f7/3,1,1,707
39e1904901e371f7/3,1,2,3396
39e1904901e371f7/3,1,3,1293
39e1904901e371f7/3,1,4,3406
39e1904901e371f7/3,1,5,964
39e1904901e371f7/3,1,6,3407
39e1904901e371f7/3,1,7,603
39e1904901e371f7/3,1,8,3408
39e1904901e371f7/3,1,9,3397
39e1904901e371f7/3,1,10,1088
39e1904901e371f7/3,1,11,427
39e1904901e371f7/3,1,12,2756
39e1904901e371f7/3,1,13,685
8fd27b7dc25430e8/4,1,1,3014
8fd27b7dc25430e8/4,1,2,3014
8fd27b7dc25430e8/4,1,3,3014
8fd27b7dc25430e8/4,1,4,3015
8fd27b7dc25430e8/4,1,5,3014
8fd27b7dc25430e8/4,1,6,3015
8fd27b7dc25430e8/4,1,7,3016
8fd27b7dc25430e8/4,1,8,3015
8fd27b7dc25430e8/4,1,9,3016
8fd27b7dc25430e8/4,1,10,3014
8fd27b7dc25430e8/5,1,1,3014
8fd27b7dc25430e8/5,1,2,3014
8fd27b7dc25430e8/5,1,3,3014
8fd27b7dc25430e8/5,1,4,3014
8fd27b7dc25430e8/5,1,5,3015
8fd27b7dc25430e8/5,1,6,3015
8fd27b7dc25430e8/5,1,7,3016
8fd27b7dc25430e8/6,1,1,3014
8fd27b7dc25430e8/6,1,2,3014
8fd27b7dc25430e8/6,1,3,3014
8fd27b7dc25430e8/6,1,4,3014
8fd27b7dc25430e8/6,1,5,3015
8fd27b7dc25430e8/6,1,6,3015
8fd27b7dc25430e8/6,1,7,3015
8fd27b7dc25430e8/6,1,8,3016
8fd27b7dc25430e8/7,1,1,3026
8fd27b7dc25430e8/7,1,2,3074
8fd27b7dc25430e8/7,1,3,3131
8fd27b7dc25430e8/7,1,4,3127
8fd27b7dc25430e8/7,1,5,3075
8fd27b7dc25430e8/7,1,6,3076
8fd27b7dc25430e8/7,1,7,3321
8fd27b7dc25430e8/7,1,8,3156
8fd27b7dc25430e8/7,1,9,3215
8fd27b7dc25430e8/7,1,10,3240
8fd27b7dc25430e8/8,1,1,3014
8fd27b7dc25430e8/8,1,2,3014
8fd27b7dc25430e8/8,1,3,3014
8fd27b7dc25430e8/8,1,4,3014
8fd27b7dc25430e8/8,1,5,3015
8fd27b7dc25430e8/8,1,6,3015
8fd27b7dc25430e8/8,1,7,3015
8fd27b7dc25430e8/8,1,8,3016
587a08408ef9fb69/6,1,1,3004
587a08408ef9fb69/6,1,2,3089
587a08408ef9fb69/6,1,3,3101
587a08408ef9fb69/7,1,1,3100
587a08408ef9fb69/7,1,2,3014
587a08408ef9fb69/7,1,3,3001
587a08408ef9fb69/7,1,4,3193
587a08408ef9fb69/7,1,5,3002
587a08408ef9fb69/7,1,6,3117
587a08408ef9fb69/7,1,7,3146
587a08408ef9fb69/7,1,8,3239
e818df3b0fb99c61/1,1,1,3003
e818df3b0fb99c61/1,1,2,3004
e818df3b0fb99c61/1,1,3,3005
e818df3b0fb99c61/1,1,4,3006
e818df3b0fb99c61/1,1,5,3007
e818df3b0fb99c61/1,1,6,2986
e818df3b0fb99c61/1,1,7,3177
e818df3b0fb99c61/1,1,8,3011
e818df3b0fb99c61/1,1,9,3012
e818df3b0fb99c61/1,1,10,3154
e818df3b0fb99c61/1,1,11,3173
e818df3b0fb99c61/1,1,12,3204
e818df3b0fb99c61/1,1,13,3150
e818df3b0fb99c61/1,1,14,3092
e818df3b0fb99c61/1,1,15,3110
e818df3b0fb99c61/1,1,16,3216
e818df3b0fb99c61/1,1,17,3014
e818df3b0fb99c61/1,1,18,3032
e818df3b0fb99c61/1,1,19,3217
cd27798c056b5cee/1,1,1,3271
cd27798c056b5cee/1,1,2,3156
cd27798c056b5cee/1,1,3,3136
cd27798c056b5cee/1,1,4,3323
cd27798c056b5cee/1,1,5,3237
cd27798c056b5cee/1,1,6,3179
cd27798c056b5cee/1,1,7,3299
cd27798c056b5cee/1,1,8,3139
cd27798c056b5cee/1,1,9,3074
cd27798c056b5cee/1,1,10,3083
cd27798c056b5cee/1,1,11,2999
cd27798c056b5cee/1,1,12,3303
cd27798c056b5cee/1,1,13,3198
cd27798c056b5cee/1,1,14,3215
cd27798c056b5cee/1,1,15,3200
cd27798c056b5cee/1,1,16,3076
cd27798c056b5cee/1,1,17,3199
cd27798c056b5cee/2,1,1,3014
cd27798c056b5cee/2,1,2,3014
cd27798c056b5cee/2,1,3,3014
cd27798c056b5cee/2,1,4,3014
cd27798c056b5cee/2,1,5,3015
cd27798c056b5cee/2,1,6,3015
cd27798c056b5cee/2,1,7,3015
cd27798c056b5cee/2,1,8,3016
cd27798c056b5cee/2,1,9,2992
cd27798c056b5cee/2,1,10,3101
9570509834c408f3/3,1,1,3126
9570509834c408f3/3,1,2,3086
9570509834c408f3/3,1,3,3087
9570509834c408f3/3,1,4,3085
9570509834c408f3/3,1,5,3188
9570509834c408f3/3,1,6,3123
9570509834c408f3/3,1,7,4026
9570509834c408f3/3,1,8,3048
9570509834c408f3/3,1,9,3088
9570509834c408f3/3,1,10,3187
9570509834c408f3/3,1,11,3216
9570509834c408f3/3,1,12,2986
9570509834c408f3/3,1,13,3022
9570509834c408f3/3,1,14,3093
9570509834c408f3/3,1,15,3208
9570509834c408f3/3,1,16,2993
9570509834c408f3/3,1,17,3046
9570509834c408f3/3,1,18,3236
9570509834c408f3/3,1,19,3028
9570509834c408f3/3,1,20,3311
9570509834c408f3/3,1,21,4274
9570509834c408f3/3,1,22,3158
9570509834c408f3/3,1,23,3051
9570509834c408f3/3,1,24,3186
9570509834c408f3/3,1,25,3053
840301ecb31c2eb9/1,1,1,3100
840301ecb31c2eb9/1,1,2,3014
840301ecb31c2eb9/1,1,3,3034
840301ecb31c2eb9/1,1,4,3147
840301ecb31c2eb9/1,1,5,3124
840301ecb31c2eb9/1,1,6,3117
840301ecb31c2eb9/1,1,7,3194
840301ecb31c2eb9/1,1,8,3002
840301ecb31c2eb9/1,1,9,3003
192c79d406b47708/1,1,1,3215
192c79d406b47708/1,1,2,3127
192c79d406b47708/1,1,3,3299
192c79d406b47708/1,1,4,3074
192c79d406b47708/1,1,5,2985
192c79d406b47708/1,1,6,2984
192c79d406b47708/1,1,7,3327
192c79d406b47708/1,1,8,3399
192c79d406b47708/1,1,9,3090
192c79d406b47708/1,1,10,3288
192c79d406b47708/1,1,11,3080
772c50790640dd85/2,1,1,3506
772c50790640dd85/2,1,2,3565
772c50790640dd85/2,1,3,4334
772c50790640dd85/2,1,4,3342
772c50790640dd85/2,1,5,2739
772c50790640dd85/2,1,6,3520
772c50790640dd85/2,1,7,3843
772c50790640dd85/2,1,8,4335
772c50790640dd85/2,1,9,4336
772c50790640dd85/2,1,10,4337
4f1ced809e92c591/5,1,1,3044
4f1ced809e92c591/5,1,2,3174
4f1ced809e92c591/5,1,3,3014
4f1ced809e92c591/5,1,4,3126
4f1ced809e92c591/5,1,5,3051
4f1ced809e92c591/5,1,6,2986
4f1ced809e92c591/5,1,7,3173
4f1ced809e92c591/5,1,8,3008
4f1ced809e92c591/5,1,9,3123
4f1ced809e92c591/5,1,10,3052
4f1ced809e92c591/5,1,11,3126
4f1ced809e92c591/5,1,12,3093
4f1ced809e92c591/5,1,13,3030
4f1ced809e92c591/5,1,14,3051
4f1ced809e92c591/5,1,15,2986
4f1ced809e92c591/5,1,16,2992
345ecda0d6feab78/1,1,1,3092
345ecda0d6feab78/1,1,2,3153
345ecda0d6feab78/1,1,3,3152
345ecda0d6feab78/1,1,4,3014
345ecda0d6feab78/1,1,5,3015
345ecda0d6feab78/1,1,6,3015
345ecda0d6feab78/1,1,7,3015
345ecda0d6feab78/1,1,8,3016
345ecda0d6feab78/1,1,9,2986
345ecda0d6feab78/1,1,10,3174
345ecda0d6feab78/1,1,11,2982
345ecda0d6feab78/1,1,12,3130
345ecda0d6feab78/1,1,13,3082
345ecda0d6feab78/1,1,14,3157
345ecda0d6feab78/2,1,1,3014
345ecda0d6feab78/2,1,2,3014
345ecda0d6feab78/2,1,3,3014
345ecda0d6feab78/2,1,4,3014
345ecda0d6feab78/2,1,5,3015
345ecda0d6feab78/2,1,6,3015
345ecda0d6feab78/2,1,7,3015
345ecda0d6feab78/2,1,8,3016
91f298a73c618679/11,1,1,3079
91f298a73c618679/11,1,2,3117
91f298a73c618679/11,1,3,3179
91f298a73c618679/11,1,4,3125
